"","intercept","slope","seint","seslope","scrubbedn","simulation","mean_p.vars","mean_p.n","mean_p.mean","mean_p.sd","mean_p.median","mean_p.trimmed","mean_p.mad","mean_p.min","mean_p.max","mean_p.range","mean_p.skew","mean_p.kurtosis","mean_p.se"
"X14641",0.00207569240155209,-1.52115168675355,0.015464221634291,0.0235263556876746,100,"Simulation 6",1,100,0.529254,0.217769631046344,0.56125,0.5468575,0.24499965,0.0112,0.823,0.8118,-0.55779344599842,-0.722020409357008,0.0217769631046344
"X14642",0.000732925408086949,-1.51662834757969,0.0168363154162699,0.0251496714217662,100,"Simulation 6",1,100,0.491606,0.221062334012812,0.49555,0.50089,0.25196787,0.0186,0.8639,0.8453,-0.303687276974891,-0.880678523239422,0.0221062334012812
"X14643",0.0315714315703634,-1.49180906200483,0.0244776916496178,0.0381202716426522,100,"Simulation 6",1,100,0.515092,0.211218352087563,0.56565,0.53021625,0.24596334,0.0047,0.8516,0.8469,-0.479875953637213,-0.798425280655174,0.0211218352087563
"X14644",0.00870395330502565,-1.63426723183294,0.0277939302301883,0.0408130514106761,100,"Simulation 6",1,100,0.504702,0.215871204577305,0.5412,0.51614875,0.26442171,0.0019,0.836,0.8341,-0.385736598461133,-0.958063152645929,0.0215871204577305
"X14645",-0.00125681799158042,-1.56605882941829,0.0171640867146004,0.0237818308313449,100,"Simulation 6",1,100,0.482085,0.221199633940826,0.5106,0.49443375,0.26197542,0.0012,0.8263,0.8251,-0.438062406164287,-0.897582139031686,0.0221199633940826
"X14646",0.0134566166779131,-1.56008305649003,0.0229819645787131,0.0343887603011768,100,"Simulation 6",1,100,0.496283,0.21667338453688,0.5244,0.51227625,0.24915093,0.0063,0.8174,0.8111,-0.523521105876848,-0.812385472471442,0.021667338453688
"X14647",-0.00333887049360926,-1.47918328584788,0.0167385607419493,0.0273735130709661,100,"Simulation 6",1,100,0.561426,0.20279376129507,0.59325,0.5844175,0.21460635,0.0522,0.845,0.7928,-0.831088835577927,-0.147699899652343,0.020279376129507
"X14648",0.00600481596079895,-1.56708211243187,0.018880300993685,0.0312612530894582,100,"Simulation 6",1,100,0.498563,0.206842324007951,0.5151,0.5107,0.24396183,0.0249,0.8538,0.8289,-0.395952353694976,-0.873293887057486,0.0206842324007951
"X14649",0.0111256731596821,-1.5574910009877,0.0279846306997541,0.039410353515841,100,"Simulation 6",1,100,0.464199,0.22390859764645,0.48415,0.4715925,0.26590431,0.0124,0.8417,0.8293,-0.222344792723853,-1.01083664961117,0.022390859764645
"X14650",0.0134586280584197,-1.48933297405586,0.0202839885482746,0.034602117738348,100,"Simulation 6",1,100,0.553824,0.203513474162416,0.569,0.56793125,0.22750497,0.0858,0.8414,0.7556,-0.494537224556174,-0.816037682940666,0.0203513474162417
"X14651",0.0687660279553709,-1.61912447338626,0.0226248867067368,0.0362783525748396,100,"Simulation 6",1,100,0.519744,0.216763092911328,0.5521,0.53284625,0.23098908,0.04,0.8446,0.8046,-0.40885359205551,-0.946458434133043,0.0216763092911328
"X14652",-0.0151594626683519,-1.50715870468082,0.0154791727596414,0.0246840020545553,100,"Simulation 6",1,100,0.508214,0.211743197341029,0.55095,0.525525,0.20778639,0.0448,0.8333,0.7885,-0.584817576284683,-0.610164762215195,0.0211743197341029
"X14653",-0.00582255607041368,-1.51795547727151,0.0162011594164314,0.0240887464982623,100,"Simulation 6",1,100,0.508018,0.225488829878555,0.5321,0.5223775,0.2653854,0.0174,0.8546,0.8372,-0.43476008701875,-0.952741881591777,0.0225488829878555
"X14654",0.00364358026014291,-1.52167812612646,0.0206697543518097,0.0318584486517686,100,"Simulation 6",1,100,0.529067,0.225097266542823,0.5725,0.54523375,0.2305443,0.0332,0.8474,0.8142,-0.552111374737881,-1.02552555905883,0.0225097266542823
"X14655",-0.0360966299007353,-1.56058795639943,0.0168843462127416,0.0294687463040936,100,"Simulation 6",1,100,0.522616,0.201910156898027,0.54775,0.53675125,0.24485139,0.058,0.8566,0.7986,-0.517080865721671,-0.819237718084997,0.0201910156898027
"X14656",0.00735462380330734,-1.50431675467636,0.0179945679302701,0.0299989127684903,100,"Simulation 6",1,100,0.496984,0.210989351887959,0.5458,0.5079625,0.24855789,0.0431,0.8085,0.7654,-0.337897216889713,-1.11567409006215,0.0210989351887959
"X14657",-0.00389978073853166,-1.45395214209184,0.0252283961829081,0.0308907283972508,100,"Simulation 6",1,100,0.489916,0.246150125301326,0.53515,0.5046525,0.28414029,0.0017,0.8477,0.846,-0.44343497961125,-1.03020682424027,0.0246150125301326
"X14658",0.00483512081002966,-1.51215179406603,0.0354979376240187,0.0535381579642098,100,"Simulation 6",1,100,0.527756,0.215726187899046,0.56645,0.5446875,0.21527352,0.0081,0.8574,0.8493,-0.558191159668782,-0.606700552616963,0.0215726187899046
"X14659",0.00924758028279548,-1.55486566812491,0.0188516094738308,0.0328747086814495,100,"Simulation 6",1,100,0.507609,0.203376678487297,0.5575,0.51784875,0.21734916,0.0586,0.8508,0.7922,-0.396359274540875,-0.962275669907722,0.0203376678487297
"X14660",0.0314106318279161,-1.57490592891515,0.0195272943563702,0.0327987283498699,100,"Simulation 6",1,100,0.526644,0.209143765893515,0.55835,0.538175,0.23432493,0.0288,0.8334,0.8046,-0.429099427120757,-0.976044614788905,0.0209143765893515
"X14661",0.0336623296480303,-1.55755769405593,0.0287140476565416,0.0481611237615196,100,"Simulation 6",1,100,0.502196,0.200694484591517,0.5276,0.5155175,0.19852014,0.0134,0.8264,0.813,-0.508844384607342,-0.628603001943604,0.0200694484591517
"X14662",-0.0220627486537796,-1.50910912689525,0.016316470856594,0.031362532671072,100,"Simulation 6",1,100,0.521161,0.187026106261218,0.5422,0.5319525,0.21030681,0.0872,0.8382,0.751,-0.425924639308053,-0.722828005514277,0.0187026106261218
"X14663",0.00750496492745785,-1.52235154804474,0.0246366086939259,0.0355364343836706,100,"Simulation 6",1,100,0.487066,0.223571834306,0.50665,0.50167625,0.2624202,0.0175,0.8267,0.8092,-0.40531645082235,-0.907706684670344,0.0223571834306
"X14664",-0.00700044007268457,-1.55380267079171,0.0233758647330997,0.0382747408580088,100,"Simulation 6",1,100,0.49566,0.210038796320099,0.51965,0.50669375,0.24084837,0.0291,0.8184,0.7893,-0.386081384978757,-0.927174894392114,0.0210038796320099
"X14665",0.0233139449032401,-1.50903126656383,0.0189693491075611,0.0292674280773924,100,"Simulation 6",1,100,0.468564,0.213999115697219,0.471,0.47375375,0.25189374,0.0096,0.827,0.8174,-0.115638386251498,-1.07908060239072,0.0213999115697219
"X14666",-0.0327470445502851,-1.52297631919791,0.0195897533775773,0.0347710055815362,100,"Simulation 6",1,100,0.526175,0.196936437664029,0.5472,0.542995,0.21549591,0.0454,0.8354,0.79,-0.566845695483787,-0.603348754392882,0.0196936437664029
"X14667",0.0115746342970353,-1.58592786607189,0.0216649007060879,0.034187445545819,100,"Simulation 6",1,100,0.515403,0.211737950514023,0.5559,0.52914625,0.23491797,0.007,0.8474,0.8404,-0.471818396028867,-0.793504715699338,0.0211737950514023
"X14668",-0.0311405714562571,-1.49648237631474,0.0176754462511947,0.0283625711843142,100,"Simulation 6",1,100,0.505444,0.200054131724896,0.5426,0.52097875,0.19763058,0.0052,0.8092,0.804,-0.592823549667606,-0.509984653653307,0.0200054131724896
"X14669",-0.01773300893526,-1.52835953801352,0.0253047130315643,0.035954040375699,100,"Simulation 6",1,100,0.49671,0.22930132462493,0.53965,0.51042,0.23892099,0.0145,0.8592,0.8447,-0.484601345222938,-0.858447791703194,0.022930132462493
"X14670",0.00290033371314555,-1.51857669931634,0.0229612454831538,0.0395072666379887,100,"Simulation 6",1,100,0.521494,0.199057364870258,0.52565,0.5305625,0.23640057,0.0193,0.8727,0.8534,-0.342276892730271,-0.788782628067267,0.0199057364870258
"X14671",0.0103832970833012,-1.53259485408219,0.0199423381355365,0.0292890921574645,100,"Simulation 6",1,100,0.483366,0.222796141462336,0.518,0.49145875,0.22839453,0.0138,0.8442,0.8304,-0.317497706896673,-0.931143958200649,0.0222796141462336
"X14672",0.0034836074003054,-1.4479508984408,0.0164705877193629,0.0282862308638306,100,"Simulation 6",1,100,0.542081,0.202100285484532,0.57875,0.5576325,0.20504358,0.0532,0.8634,0.8102,-0.600023065803185,-0.620245696987851,0.0202100285484532
"X14673",-0.0217229333701918,-1.44106094598497,0.013125948335549,0.0214117829674977,100,"Simulation 6",1,100,0.503883,0.208704330541723,0.5613,0.51915875,0.21764568,0.0224,0.8424,0.82,-0.545734623083643,-0.771230020079433,0.0208704330541723
"X14674",0.0103556644908671,-1.49168290610305,0.0194678839062978,0.0263551399700041,100,"Simulation 6",1,100,0.523033,0.229113859945643,0.53335,0.54551125,0.26086347,0.0013,0.8184,0.8171,-0.61303700259536,-0.685042921320049,0.0229113859945643
"X14675",0.00635771603850671,-1.53057859018546,0.0196730343944725,0.0353439000172978,100,"Simulation 6",1,100,0.526952,0.19616951568694,0.54865,0.5397375,0.21668199,0.0675,0.8375,0.77,-0.493001959550246,-0.664551967163168,0.019616951568694
"X14676",0.0202247498765459,-1.56377306989719,0.0248325562314369,0.0363462075103459,100,"Simulation 6",1,100,0.496389,0.222738208836647,0.5239,0.512225,0.2713158,0.0169,0.8365,0.8196,-0.427269048836171,-0.867711753208794,0.0222738208836647
"X14677",-0.0122250561853532,-1.51407529817043,0.0182024662416329,0.0302461821686968,100,"Simulation 6",1,100,0.52387,0.202192420353694,0.56265,0.5411475,0.21534765,0.0218,0.8266,0.8048,-0.619805047344462,-0.520065786715595,0.0202192420353694
"X14678",0.00852673465605032,-1.53703971082286,0.0161356882800289,0.0296020266233776,100,"Simulation 6",1,100,0.532251,0.191427828262594,0.5764,0.54850375,0.19244148,0.0715,0.8591,0.7876,-0.640894806201296,-0.485391453282928,0.0191427828262594
"X14679",-0.0151533360369728,-1.52690929645702,0.0198933717773952,0.0338460075288937,100,"Simulation 6",1,100,0.519551,0.203551720027767,0.53175,0.53529375,0.21519939,0.0509,0.8127,0.7618,-0.530154970009928,-0.664514759155456,0.0203551720027767
"X14680",-0.000166445103425361,-1.49949364605698,0.0159954640076789,0.0263303351400763,100,"Simulation 6",1,100,0.518762,0.212365097657384,0.56405,0.533235,0.2527833,0.0587,0.8303,0.7716,-0.455437765001067,-0.930085680583493,0.0212365097657384
"X14681",0.0303524008484498,-1.6580112543555,0.0296253160325076,0.0404944423954638,100,"Simulation 6",1,100,0.487262,0.22894289428686,0.46845,0.4969175,0.31223556,6e-04,0.8348,0.8342,-0.271812445835291,-1.07724453553283,0.022894289428686
"X14682",-0.0110795416429575,-1.48203383387247,0.0177509231015883,0.0279993290792412,100,"Simulation 6",1,100,0.541009,0.20229823822987,0.5863,0.556455,0.20407989,0.0091,0.8763,0.8672,-0.622357289575933,-0.389281908871324,0.020229823822987
"X14683",0.00794208504604689,-1.52618714428293,0.0173568322823212,0.0275794969152299,100,"Simulation 6",1,100,0.503052,0.211828349835284,0.54435,0.51533,0.17442789,0.0432,0.828,0.7848,-0.50616743112975,-0.625770330311819,0.0211828349835284
"X14684",0.0379573344839802,-1.63325990247814,0.0262202726276747,0.0444947252643405,100,"Simulation 6",1,100,0.490075,0.199095706834171,0.5204,0.5028425,0.23380602,0.0187,0.7976,0.7789,-0.416990156725231,-0.704556444020307,0.0199095706834171
"X14685",0.0290905997049158,-1.51197281337459,0.0165487047344859,0.0244768997277936,100,"Simulation 6",1,100,0.525742,0.222915094666788,0.5895,0.54371125,0.2364747,0.0133,0.8422,0.8289,-0.598444540811787,-0.710143048222004,0.0222915094666788
"X14686",-0.000769311423567541,-1.51911091341103,0.0140121521461089,0.0245433814737358,100,"Simulation 6",1,100,0.502437,0.205420786499961,0.51895,0.50898,0.24878028,0.073,0.8272,0.7542,-0.238747407443382,-1.1462062934943,0.0205420786499961
"X14687",0.0349546709016873,-1.5664093587932,0.0176384179313551,0.0289103063825366,100,"Simulation 6",1,100,0.509584,0.21055344278037,0.5253,0.52247625,0.23936577,0.0251,0.8352,0.8101,-0.379458056452622,-0.861286697094196,0.021055344278037
"X14688",0.0229104465099215,-1.59392096034472,0.0207990400135783,0.0371656001495189,100,"Simulation 6",1,100,0.527186,0.194781002132958,0.56165,0.5401875,0.21816459,0.0255,0.8372,0.8117,-0.480196157145077,-0.70004654972611,0.0194781002132958
"X14689",0.0056350630927811,-1.50979126185249,0.0181409221103914,0.030830932618411,100,"Simulation 6",1,100,0.540406,0.201380352135611,0.5596,0.5521625,0.22083327,0.0188,0.8491,0.8303,-0.47551107240238,-0.715937420655792,0.0201380352135611
"X14690",-0.0109622782172825,-1.55018638531776,0.0268011925603713,0.0430408760605852,100,"Simulation 6",1,100,0.493722,0.213072493273766,0.5148,0.50267375,0.26879538,0.0196,0.8252,0.8056,-0.286647160625651,-0.953956438696262,0.0213072493273766
"X14691",-0.0153552996846897,-1.53515357263972,0.0201609047192497,0.0296749743623309,100,"Simulation 6",1,100,0.499603,0.218810775894321,0.54395,0.51796125,0.2283204,0.0137,0.8566,0.8429,-0.631865281140645,-0.641066617031887,0.0218810775894321
"X14692",0.00374881538098815,-1.57720512410477,0.0188647215898946,0.029259515543932,100,"Simulation 6",1,100,0.509588,0.214729303999151,0.5471,0.52589875,0.24077424,0.0173,0.8461,0.8288,-0.501789423366397,-0.736121512387927,0.0214729303999151
"X14693",6.3048399667027,-0.359780152488959,6.30715652727771,9.3911094687567,100,"Simulation 6",1,100,0.488252,0.219223766259339,0.53525,0.50215125,0.237216,0.013,0.8141,0.8011,-0.461042177598217,-0.873273066371886,0.0219223766259339
"X14694",-0.0228646554791921,-1.4464900065294,0.0164352387141589,0.0263396148477169,100,"Simulation 6",1,100,0.509587,0.202447884629376,0.5652,0.5245375,0.21171528,0.0061,0.8295,0.8234,-0.568348774006934,-0.591312688172072,0.0202447884629376
"X14695",0.0241792538568109,-1.56527513680584,0.0223292300538877,0.0342280103679446,100,"Simulation 6",1,100,0.499881,0.228410837850297,0.5462,0.51089375,0.28154574,0.0734,0.8364,0.763,-0.330004637030468,-1.23662278639614,0.0228410837850297
"X14696",-0.0037655260054091,-1.49425063545413,0.015534475689447,0.0239236470982426,100,"Simulation 6",1,100,0.495951,0.215797141224359,0.53315,0.5085275,0.22802388,0.0121,0.8527,0.8406,-0.442352257489353,-0.848730214976113,0.0215797141224359
"X14697",0.030764785818934,-1.57112189605827,0.0250591691438526,0.0440439872269599,100,"Simulation 6",1,100,0.543734,0.197135783190524,0.5908,0.55951625,0.20585901,0.058,0.8542,0.7962,-0.607679112518222,-0.511671794504521,0.0197135783190524
"X14698",0.0324289416546351,-1.528355691362,0.0219301945243486,0.0315462741226848,100,"Simulation 6",1,100,0.478392,0.229876930481675,0.51625,0.48594875,0.28147161,0.0219,0.8664,0.8445,-0.23469482407542,-1.17578613490503,0.0229876930481675
"X14699",0.0747182624811697,-1.63312578995491,0.0294741152075898,0.0510723029030759,100,"Simulation 6",1,100,0.46615,0.199520818639828,0.45125,0.46903625,0.22416912,0.0568,0.8368,0.78,-0.0633633580443582,-0.907104199376568,0.0199520818639828
"X14700",0.0111021040291202,-1.5307064027129,0.0185848133886313,0.0279237519422696,100,"Simulation 6",1,100,0.48912,0.22751454920732,0.5148,0.4963525,0.27687555,0.0206,0.8601,0.8395,-0.228038242545587,-1.21634680926314,0.022751454920732
"X14701",-0.00966351124288183,-1.50911500393737,0.0178259586620829,0.0315704186215463,100,"Simulation 6",1,100,0.539875,0.192848990158234,0.58775,0.55995625,0.17754135,0.0307,0.8078,0.7771,-0.814292786958443,-0.245039013132882,0.0192848990158234
"X14702",0.0612468327737197,-1.51008687055182,0.0559925125127339,0.0888231386434551,100,"Simulation 6",1,100,0.522301,0.212769765782907,0.54815,0.53984875,0.22965474,0.0431,0.8631,0.82,-0.579808294306738,-0.614746703799526,0.0212769765782907
"X14703",0.00796437592213169,-1.5957505225251,0.029856062428258,0.0502221974797108,100,"Simulation 6",1,100,0.52867,0.193947763195364,0.5514,0.539395,0.20326446,0.0032,0.8591,0.8559,-0.469957935858476,-0.44766621269444,0.0193947763195364
"X14704",0.0155986824973552,-1.52137641065143,0.0248931445979117,0.0374757799549678,100,"Simulation 6",1,100,0.548443,0.220469450576205,0.5928,0.570865,0.23061843,0.0284,0.8506,0.8222,-0.722439053192081,-0.540548531921051,0.0220469450576205
"X14705",0.0177890136552818,-1.42632838638803,0.0140260189294119,0.0203913433623908,100,"Simulation 6",1,100,0.493233,0.223907887831879,0.51885,0.50132,0.29140503,0.0062,0.8566,0.8504,-0.256722483738045,-1.02530115030333,0.0223907887831879
"X14706",-0.0181954675376827,-1.5632835625509,0.0128981479530936,0.0220967504104562,100,"Simulation 6",1,100,0.495997,0.195989257309701,0.542,0.5120275,0.19688928,0.0205,0.8032,0.7827,-0.578167571025228,-0.53413505281142,0.0195989257309701
"X14707",0.0429451834299297,-1.53890110706591,0.0168990908075437,0.0261488090032309,100,"Simulation 6",1,100,0.512568,0.219777839104893,0.5539,0.52479875,0.22854279,0.0216,0.8629,0.8413,-0.394535660740705,-0.885038884448494,0.0219777839104893
"X14708",-0.00256234051938293,-1.51699904574054,0.0169715749880916,0.028341638916119,100,"Simulation 6",1,100,0.543043,0.204236088509095,0.571,0.56299,0.22394673,0.0278,0.8169,0.7891,-0.652374147549045,-0.519109124653629,0.0204236088509095
"X14709",0.029463142690259,-1.5124989036664,0.0187073419252278,0.0284838939451329,100,"Simulation 6",1,100,0.54256,0.219323480021836,0.56925,0.56285625,0.23832795,0.0136,0.8619,0.8483,-0.647081212076342,-0.642626577382514,0.0219323480021836
"X14710",0.00571308066894454,-1.61907541233734,0.0382921212852314,0.0632404862497766,100,"Simulation 6",1,100,0.500248,0.206728378606354,0.5592,0.51381375,0.19488777,0.0368,0.8272,0.7904,-0.494577131382184,-0.785428356656737,0.0206728378606354
"X14711",-0.0227504137232366,-1.54583215970733,0.013307775905591,0.0251761573511336,100,"Simulation 6",1,100,0.534947,0.191892715951788,0.57205,0.54415875,0.23506623,0.1442,0.8637,0.7195,-0.318251612098861,-1.15590616541219,0.0191892715951788
"X14712",0.0185909480367404,-1.57179322957813,0.0198720237096821,0.0312909042329303,100,"Simulation 6",1,100,0.532827,0.213296176619756,0.5955,0.5554625,0.20867595,0.0355,0.8163,0.7808,-0.70748038694244,-0.503472891465641,0.0213296176619756
"X14713",0.0108648027705413,-1.52455723536806,0.0220228126687737,0.0352853521093193,100,"Simulation 6",1,100,0.520121,0.203561752125204,0.5159,0.5330375,0.21141876,0.0111,0.8451,0.834,-0.428999148313323,-0.381892812050346,0.0203561752125204
"X14714",-0.0216765688147546,-1.42755691097985,0.0161063597047457,0.0233118275778315,100,"Simulation 6",1,100,0.526914,0.209658220198898,0.57045,0.54160875,0.21408744,8e-04,0.8561,0.8553,-0.582969704505783,-0.491405083535355,0.0209658220198898
"X14715",0.00734983366726141,-1.55114505650875,0.0255759946405308,0.0358277370589856,100,"Simulation 6",1,100,0.478595,0.226213042240712,0.5119,0.4910775,0.25033701,0.0024,0.8284,0.826,-0.410810431971754,-1.02109792126877,0.0226213042240712
"X14716",-0.0245607632681883,-1.48659534847545,0.017503316468269,0.0269373630503044,100,"Simulation 6",1,100,0.514336,0.206791116742563,0.53625,0.52808375,0.25515546,0.0026,0.8493,0.8467,-0.452821365378133,-0.613821767720552,0.0206791116742563
"X14717",0.00900319664921412,-1.51557199769098,0.0207820955094721,0.0339450587633236,100,"Simulation 6",1,100,0.512621,0.205751930803317,0.5547,0.52780625,0.22179696,0.0324,0.8618,0.8294,-0.553522914018662,-0.50093914466376,0.0205751930803317
"X14718",0.0451270552354996,-1.57238232290709,0.0268530276570815,0.0419974034065439,100,"Simulation 6",1,100,0.517408,0.218763031094692,0.5542,0.53303,0.23039604,0.0471,0.8563,0.8092,-0.500572725946063,-0.806862399235543,0.0218763031094692
